"TOA5","MarMenorIP","CR1000X","25703","CR1000X.Std.06.00","CPU:MarMenor6.CR1X","63214","Output60min"
"TIMESTAMP","RECORD","Air_Temp_HS_Avg","RelHumidity_Avg","Vapor_Pressure_Avg","WS_ms_Avg","WS_ms_Std","WS_ms_Max","WS_ms_TMx","WS3_Avg","ThermTemp1_Avg","WTemp_C1_Avg","SDI_Temp_1m","ThermTemp2_Avg","ThermTemp3_Avg","ThermTemp4_Avg","WTemp_C2_Avg","SDI_Temp_3m","ThermTemp5_Avg","ThermTemp6_Avg","SDI_Temp_6m","WTemp_C3_Avg","O2_sat1_Avg","O2_sat2_Avg","O2_sat3_Avg","O2_conc1_Avg","O2_conc2_Avg","O2_conc3_Avg","SDI_Cond_1m","SDI_Cond_3m","SDI_Cond_6m","SDI_TempCorrCond_1m","SDI_TempCorrCond_3m","SDI_TempCorrCond_6m","Mean_Chl_ugl","Mean_Turb_NTU"
"TS","RN","Deg C","Percent","kPa","meters/second","meters/second","meters/second","meters/second","(meters/second)3","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Percent","Percent","Percent","mg/l","mg/l","mg/l","uS/cm","uS/cm","uS/cm","uS/cm 25C","uS/cm 25C","uS/cm 25C","ug/l","NTU"
"","","Avg","Avg","Avg","Avg","Std","Max","TMx","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-12-03 20:00:00",1590,14.52071,76.93971,1.271165,2.362,0.439,3.1,"2022-12-03 19:54:00",14.49384,15.34569,15.20395,15.07,15.38943,15.41128,15.31238,7.984743,15.01,15.24629,15.24391,14.84,15.05653,71.80284,100.6999,89.14338,7.20864,11.93254,8.97807,22704.42,49967.32,48520.38,28332.74,62446.08,60886.06,2.939912,1.882698
"2022-12-03 21:00:00",1591,14.61035,77.66972,1.29071,2.157,0.357,3.125,"2022-12-03 20:06:00",10.89197,15.28128,15.13441,14.91,15.31598,15.33377,15.28657,8.01687,15.06,15.27966,15.26195,14.86,15.05323,69.27944,100.6231,85.44819,6.965752,11.91424,8.606505,23030.09,49833.46,48522.64,28863.46,62218.32,60881.76,2.897484,1.91361
"2022-12-03 22:00:00",1592,14.75301,76.90227,1.289747,2.614,0.465,3.675,"2022-12-03 21:38:30",19.58567,15.24935,15.0993,15.01,15.28368,15.29419,15.24781,9.560327,14.96,15.30751,15.35422,14.93,15.0382,68.73031,100.1245,84.78784,6.915783,11.46463,8.542783,22854.46,49815.41,48462.49,28562.7,62318.13,60683.24,2.816372,1.913244
"2022-12-03 23:00:00",1593,14.99981,78.03453,1.329779,3.365,0.304,4,"2022-12-03 22:03:00",39.02747,15.25964,15.10661,15.04,15.29064,15.29028,15.23018,9.665252,14.93,15.31585,15.26202,14.89,15.07014,69.53713,100.2494,84.5787,6.995865,11.45711,8.515827,22586.85,49752.22,48474.53,28208.64,62314.95,60753.88,2.769428,1.92372
"2022-12-04 00:00:00",1594,14.79412,78.66443,1.322922,2.421,0.483,3.45,"2022-12-03 23:01:30",15.90705,15.24575,15.091,15.04,15.27657,15.27745,15.21514,9.746085,14.91,15.30594,15.27582,14.89,15.07565,70.23557,100.4891,84.85227,7.068506,11.46006,8.542359,22799.42,49782.33,48536.95,28480.62,62353.64,60851.7,2.865687,1.93016
"2022-12-04 01:00:00",1595,14.47974,80.13006,1.3201,2.266,0.411,3.375,"2022-12-04 00:05:30",12.80484,15.22896,15.07695,14.86,15.25867,15.25689,15.19376,8.93867,14.98,15.30088,15.27926,14.86,15.08531,69.33617,100.2021,84.7008,6.980095,11.62389,8.525335,22938.88,49836.46,48588.06,28761.62,62352.64,60945.18,3.14,1.915083
"2022-12-04 02:00:00",1596,13.70734,81.04829,1.270339,2.037,0.39,2.9,"2022-12-04 01:33:30",9.36142,15.20373,15.05578,14.87,15.23808,15.23984,15.17862,8.14692,14.95,15.28107,15.27514,15.04,15.09705,67.44333,99.29098,82.28954,6.792652,11.72361,8.280546,23167.28,49772.53,48494.82,29056.13,62302.71,60539.19,3.131789,1.977719
"2022-12-04 03:00:00",1597,13.80209,81.47556,1.284964,0.378,0.401,1.125,"2022-12-04 02:00:30",0.2608033,15.20522,15.06426,14.93,15.25409,15.25737,15.20613,8.208939,15.01,15.25762,15.2796,14.94,15.10577,66.99468,98.30157,78.32368,6.746235,11.58865,7.879987,22825.05,49810.14,48621.92,28571.59,62241.09,60873.38,3.395151,2.005893
"2022-12-04 04:00:00",1598,14.05775,83.12762,1.333085,0.317,0.766,4.575,"2022-12-04 03:59:30",2.176204,15.17546,15.03163,14.85,15.23725,15.27613,15.20473,8.088241,14.86,15.2379,15.28828,14.98,15.1145,68.70707,97.27255,74.99564,6.923551,11.4968,7.543746,22271.75,49947,48630.18,27937.23,62656.86,60832.12,3.455061,2.037649
"2022-12-04 05:00:00",1599,13.63467,83.82715,1.307689,1.524,0.785,3.95,"2022-12-04 04:00:30",6.609272,15.15057,15.00311,14.81,15.1976,15.25004,15.20352,8.971705,14.93,15.22883,15.28606,14.93,15.10866,70.14907,98.48923,75.14084,7.073207,11.417,7.559299,22207.67,49909.42,48654.24,27894.21,62523.86,60936.8,3.269585,1.953578
"2022-12-04 06:00:00",1600,13.65472,81.99323,1.280755,1.581,0.472,2.65,"2022-12-04 05:01:00",5.011997,15.12272,14.97328,14.8,15.16132,15.23311,15.20308,9.588373,14.89,15.2015,15.31274,14.87,15.11588,70.89781,99.3815,75.99052,7.153301,11.36554,7.643589,22020.74,49853.02,48545.2,27659.34,62477.41,60886.75,2.999906,1.949538
"2022-12-04 07:00:00",1601,13.89397,81.71864,1.296528,1.788,0.33,2.35,"2022-12-04 06:19:30",6.262844,15.12104,14.97122,14.82,15.15415,15.21826,15.21608,9.544383,14.94,15.18559,15.28757,14.96,15.12217,69.92407,98.60126,74.96209,7.055366,11.28175,7.539121,22326.03,49782.3,48603.09,28043.04,62331.31,60809.02,3.002094,1.965588
"2022-12-04 08:00:00",1602,13.50611,79.54807,1.230615,2.004,0.327,2.775,"2022-12-04 07:21:00",8.701794,15.07723,14.92839,14.74,15.11204,15.19037,15.21431,9.530487,14.88,15.18399,15.29509,14.9,15.13225,68.13657,97.58953,72.93302,6.881352,11.16952,7.333459,22705.18,49883.09,48676.04,28559.9,62545.53,60990.8,3.513113,1.923138
"2022-12-04 09:00:00",1603,12.82702,83.66456,1.238091,1.804,0.305,2.425,"2022-12-04 08:54:30",6.379196,15.0221,14.86978,14.67,15.05691,15.17753,15.21256,8.86025,14.89,15.19718,15.30221,15.03,15.13179,66.84535,97.47616,71.48573,6.759525,11.32194,7.188005,23205.73,49751.48,48738.44,29246.86,62372.08,60880.5,3.313072,1.888894
"2022-12-04 10:00:00",1604,11.88829,85.38971,1.188027,1.775,0.31,2.4,"2022-12-04 09:26:00",6.093493,15.01872,14.86031,14.8,15.05008,15.23643,15.21922,9.33696,14.92,15.22819,15.31278,14.91,15.13966,65.8735,97.50337,70.50483,6.662626,11.204,7.088171,23119.8,49816.91,48658.74,29054.33,62382.44,60957.88,2.666859,1.912748
"2022-12-04 11:00:00",1605,12.77453,83.20039,1.226895,0.85,0.723,1.875,"2022-12-04 10:16:00",1.896305,15.04129,14.87543,14.81,15.0611,15.25301,15.2323,8.979228,14.98,15.26118,15.31879,14.91,15.14309,64.48888,98.88241,71.00194,6.520449,11.45646,7.13762,23171.06,49838.73,48659.49,29111.33,62334.85,60939.52,2.379467,1.926999
"2022-12-04 12:00:00",1606,13.29395,83.19621,1.269451,0.749,0.683,1.9,"2022-12-04 11:22:30",1.490614,15.12213,14.92133,14.87,15.09518,15.28905,15.23986,8.421221,15.01,15.29433,15.33294,15.02,15.15781,64.051,100.0899,73.54348,6.469738,11.73649,7.390775,23211.76,49961.3,48637.7,29108.63,62425.93,60782.53,2.684096,1.911677
"2022-12-04 13:00:00",1607,14.11698,83.00585,1.336208,0.929,0.562,1.95,"2022-12-04 12:52:00",1.64561,15.34991,14.98543,14.9,15.16145,15.26063,15.2981,8.489298,15.04,15.34684,15.35034,14.99,15.17024,65.78204,100.8439,75.4687,6.635375,11.80557,7.582215,23176.32,50021.47,48606.87,29039.06,62453.16,60792.27,2.397187,1.861142
"2022-12-04 14:00:00",1608,15.35409,81.50986,1.421183,1.174,0.65,2.35,"2022-12-04 14:00:00",2.977321,15.68362,15.08135,14.98,15.21424,15.3133,15.3332,8.46592,15.05,15.38368,15.36866,15.05,15.19129,68.92664,101.893,78.11798,6.938177,11.93528,7.84482,23170.3,50147.06,48610.62,28977.3,62611.59,60674.18,2.131464,1.853658
"2022-12-04 15:00:00",1609,16.30606,77.41002,1.433405,1.17,1.078,2.925,"2022-12-04 14:10:00",5.867728,15.77707,15.27281,15.22,15.26844,15.39312,15.34525,8.465261,15.06,15.40558,15.38215,15.09,15.21101,72.09383,103.5818,80.80334,7.227066,12.13274,8.111058,23272.08,50235.04,48627.15,28933.41,62691.15,60638.27,2.267129,1.853766
"2022-12-04 16:00:00",1610,17.02258,73.47746,1.424118,2.329,1.615,4.225,"2022-12-04 15:33:30",29.39766,15.89729,15.44259,15.28,15.3409,15.3651,15.36669,9.91023,15.2,15.4032,15.39117,15.07,15.22102,75.04985,105.328,83.82343,7.496091,11.9659,8.412406,22941.12,50238.05,48598.59,28473.94,62476.59,60625.7,2.564732,1.865823
"2022-12-04 17:00:00",1611,16.49493,80.78458,1.514989,3.292,0.417,4.425,"2022-12-04 16:45:00",37.43008,15.67004,15.49524,15.3,15.63757,15.34297,15.36822,9.743686,15.19,15.41172,15.42399,15.01,15.23272,77.06438,104.3116,89.43755,7.688716,11.90219,8.973565,22841.64,50073.35,48536.18,28343.96,62282.53,60668.86,2.893703,1.885039
"2022-12-04 18:00:00",1612,16.27455,83.3543,1.541229,3.308,0.291,3.925,"2022-12-04 17:09:00",37.03695,15.56612,15.40676,15.24,15.58468,15.49169,15.34255,9.727951,15.12,15.38798,15.47648,15.06,15.24407,77.6916,105.0109,92.22082,7.765983,11.98896,9.250571,22523.53,50286.21,48518.13,27987.98,62658.83,60564.44,2.823228,1.811294
"2022-12-04 19:00:00",1613,15.96635,85.2685,1.546021,2.79,0.424,3.775,"2022-12-04 18:00:30",23.24177,15.51019,15.35497,15.23,15.53645,15.46204,15.34146,9.110646,15.13,15.34731,15.48741,15.25,15.25294,75.99545,107.7482,92.23448,7.604878,12.45944,9.250182,22285.31,50280.95,48536.18,27703.32,62641.43,60311.75,2.692249,1.806705
"2022-12-04 20:00:00",1614,15.60666,88.27956,1.564119,1.541,1.061,3.2,"2022-12-04 19:08:30",8.918324,15.46387,15.31529,15.11,15.49212,15.45739,15.33767,8.232291,15.04,15.31402,15.49316,15.08,15.26294,73.10889,108.092,88.8727,7.322247,12.73143,8.911119,22615.49,50257.6,48575.29,28188.25,62757.28,60603.3,2.739092,1.814459
"2022-12-04 21:00:00",1615,15.51047,88.16805,1.552623,1.099,0.67,2.1,"2022-12-04 20:38:00",2.666726,15.42345,15.27671,15.16,15.45304,15.45411,15.32005,8.242931,15.06,15.27885,15.4906,15.16,15.27102,71.4938,106.756,83.65813,7.166436,12.57068,8.386806,22926.06,50226.77,48557.98,28537.11,62673.74,60472.86,2.931384,1.883202
"2022-12-04 22:00:00",1616,15.00233,90.80148,1.547715,1.69,0.433,2.425,"2022-12-04 21:59:30",5.720016,15.3772,15.22959,15.03,15.40764,15.42107,15.30066,8.245224,15.04,15.23054,15.48957,15.15,15.27518,71.53384,105.419,78.17931,7.177721,12.41222,7.836845,22910.99,50189.92,48573.03,28609.21,62667.99,60482.6,2.976515,1.859891
"2022-12-04 23:00:00",1617,14.53896,91.37792,1.511699,2.107,0.337,2.8,"2022-12-04 22:06:30",10.07673,15.3255,15.1764,15.05,15.35627,15.3676,15.30105,8.494337,14.98,15.22663,15.48248,15.11,15.26801,71.53508,104.6412,77.31779,7.186065,12.2538,7.751684,22187.33,50156.83,48514.39,27708.17,62738.05,60457.04,3.075617,1.838531
"2022-12-05 00:00:00",1618,14.15918,91.73639,1.48129,2.426,0.404,3.5,"2022-12-04 23:59:30",15.48745,15.2935,15.1452,15.01,15.32614,15.33644,15.29675,8.675706,15.01,15.24976,15.44511,15.14,15.27036,71.36977,103.7836,78.4196,7.174264,12.10194,7.861746,22348.64,50138.04,48535.45,27933.1,62664.98,60462.96,3.099743,1.841658
"2022-12-05 01:00:00",1619,12.82016,92.12103,1.362858,3.017,0.318,3.775,"2022-12-05 00:16:00",28.37597,15.22686,15.07694,14.91,15.2586,15.26917,15.29384,9.461361,14.95,15.25773,15.5005,14.98,15.2661,70.89832,103.8301,80.81008,7.137378,11.92391,8.102141,21878.25,50225.26,48461.76,27404.83,62842.64,60606.18,2.973579,1.8177
"2022-12-05 02:00:00",1620,12.28686,91.88645,1.312443,2.873,0.528,3.975,"2022-12-05 01:12:30",26.18675,15.17936,15.02873,14.72,15.21088,15.22078,15.28801,9.692034,15.14,15.27474,15.50709,15.13,15.2688,72.60265,103.6883,83.83186,7.316569,11.86327,8.404619,22302.63,50314.01,48606.87,28070.26,62644.93,60590.54,2.811061,1.794768
"2022-12-05 03:00:00",1621,12.37513,91.88874,1.320131,2.618,0.432,3.7,"2022-12-05 02:19:30",19.4499,15.12535,14.97635,14.84,15.15808,15.16365,15.13286,9.254685,15.05,15.33203,15.50437,15.17,15.26957,74.365,101.8094,84.47052,7.502641,11.73667,8.468508,22204.66,49906.39,48498.58,27869.73,62298.82,60347.76,3.299455,1.897019
"2022-12-05 04:00:00",1622,12.66939,92.39913,1.35336,2.509,0.474,3.5,"2022-12-05 03:08:30",17.52472,15.08996,14.94128,14.82,15.12327,15.12683,15.07828,9.751538,14.94,15.35156,15.50108,15.01,15.26911,74.43867,99.39684,84.20562,7.515753,11.34714,8.442036,22346.39,49764.27,48581.31,28069.12,62294.56,60707.05,2.939302,1.885636
"2022-12-05 05:00:00",1623,13.626,91.79262,1.431274,2.712,0.629,4.409,"2022-12-05 04:59:00",23.4465,15.04316,14.89489,14.75,15.07658,15.0826,15.03966,8.730618,15,15.37492,15.49515,15.1,15.26839,73.89729,98.93178,82.87631,7.468575,11.54603,8.308895,21607.64,49944,48670.04,27186.06,62442.43,60676.3,2.683752,1.845525
"2022-12-05 06:00:00",1624,14.25556,89.64758,1.456037,4.729,0.422,5.65,"2022-12-05 06:00:00",108.3054,15.00518,14.85042,14.67,15.03438,15.03869,14.98745,9.31364,14.72,15.38091,15.45049,15.07,15.26476,75.08767,95.09815,87.27902,7.596197,10.96846,8.750976,21745.59,49527.37,48507.6,27410.65,62347.78,60550.73,2.113303,1.807781
"2022-12-05 07:00:00",1625,14.21118,88.97422,1.440962,5.197,0.331,5.825,"2022-12-05 06:26:30",142.0427,15.03964,14.88446,14.83,15.06913,15.07421,15.02349,8.804086,14.74,15.26394,15.48462,15.1,15.26194,77.15735,92.98631,90.17358,7.799801,10.80852,9.041747,21725.23,49722.17,48466.26,27276.97,62564.06,60416.01,2.114414,1.807282
"2022-12-05 08:00:00",1626,14.39527,89.01563,1.458925,5.306,0.519,6.375,"2022-12-05 07:49:30",153.6068,15.07889,14.92506,14.83,15.10811,15.11377,15.06062,8.779521,14.92,15.19378,15.47292,15.14,15.2539,79.12794,92.86395,89.43974,7.992012,10.81651,8.969705,21765.93,49598.83,48466.99,27315.57,62131.64,60383.96,2.365848,1.81314
"2022-12-05 09:00:00",1627,14.43354,88.32133,1.451151,5.021,0.795,6.575,"2022-12-05 08:11:00",136.3337,15.07746,14.9233,14.71,15.10536,15.10972,15.05668,8.731405,14.68,15.13787,15.45378,15,15.23863,79.87143,91.44905,86.50451,8.067414,10.66966,8.678188,22255.17,49657.48,48428.66,28016.84,62578.76,60523.41,2.212109,1.831418
"2022-12-05 10:00:00",1628,14.48207,86.9454,1.432948,4.625,0.487,5.8,"2022-12-05 09:19:00",102.2367,15.05769,14.90007,14.79,15.08402,15.08519,15.02763,8.865377,14.88,15.08618,15.37959,15.12,15.22752,79.94386,93.11622,84.3765,8.078783,10.82612,8.46673,22394.61,49617.62,48245.2,28140.93,62228.48,60135.72,1.499372,1.814426
"2022-12-05 11:00:00",1629,15.03181,83.88516,1.432396,4.146,0.484,5.325,"2022-12-05 10:06:30",74.19769,15.09423,14.93377,14.83,15.11749,15.11526,15.05264,8.044464,14.91,15.08475,15.29663,14.97,15.19665,79.76921,92.13699,88.2216,8.055262,10.93964,8.859327,22897.39,50056.07,50811.53,28747.23,62709.25,63551.56,2.655542,2.36197
"2022-12-05 12:00:00",1630,15.76023,81.56784,1.459586,4.734,0.603,6.225,"2022-12-05 11:47:30",111.2004,15.12927,14.94691,14.87,15.15345,15.15025,15.08544,2.09134,14.88,15.10357,15.32934,15,15.22711,91.53373,81.96324,99.76892,9.240553,11.34851,10.01137,49844.98,50121.49,51194.25,62534.84,62845.39,63976.19,1.93872,1.8181
"2022-12-05 13:00:00",1631,16.30565,82.0865,1.521246,5.607,0.861,7.4,"2022-12-05 12:59:30",188.8553,15.17958,14.99494,14.87,15.20475,15.20101,15.13704,6.893498,14.97,15.14807,15.36293,15.17,15.23502,99.07127,78.49028,102.3371,9.991179,9.551382,10.26732,49962.56,50213.99,51189.74,62644.81,62809.01,63693.46,1.535337,1.82291
"2022-12-05 14:00:00",1632,16.50749,82.08691,1.540665,6.722,0.612,8.35,"2022-12-05 13:42:00",311.4048,15.25375,15.06872,14.96,15.28166,15.27611,15.21598,7.601073,14.96,15.21967,15.36346,14.98,15.246,101.2954,78.82323,105.8696,10.19925,9.408463,10.61922,50052.25,50327.55,51203.29,62626.69,62984.51,64030.93,1.53376,1.836126
"2022-12-05 15:00:00",1633,16.54917,83.77013,1.576418,7.005,0.598,8.3,"2022-12-05 14:47:00",351.1834,15.32082,15.13587,15.05,15.35132,15.34468,15.28646,7.741503,14.97,15.2867,15.39198,14.97,15.17998,102.54,79.7145,107.4386,10.30964,9.490305,10.79191,50190.99,50422.31,50871.67,62668.28,63079.52,63634.29,1.587535,1.842566
"2022-12-05 16:00:00",1634,16.6537,83.91248,1.589639,6.897,0.641,8.58,"2022-12-05 15:49:30",336.601,15.34382,15.16107,15.08,15.37355,15.36978,15.30884,7.703308,14.95,15.31909,15.4237,14.97,15.17655,103.3048,80.2365,108.4712,10.38091,9.562126,10.89644,50182.67,50445.63,51054.39,62624.57,63175.38,63840.68,2.18044,1.843438
"2022-12-05 17:00:00",1635,16.64388,83.58553,1.582466,7.549,0.596,8.95,"2022-12-05 16:33:00",438.2375,15.34519,15.16402,15.09,15.37292,15.37177,15.30957,7.829155,15.11,15.3283,15.43942,15.1,15.20028,103.8011,80.1534,109.3319,10.43013,9.519256,10.97728,50167.61,50451.63,50860.4,62545.31,62912.26,63406.23,2.267136,1.835069
"2022-12-05 18:00:00",1636,16.68407,83.75761,1.589776,7.715,0.76,9.38,"2022-12-05 17:15:30",472.5239,15.34137,15.16188,15.05,15.36806,15.36701,15.30469,8.260065,14.98,15.32631,15.43991,15.02,15.20405,104.2258,81.03672,109.8186,10.47328,9.52268,11.02525,50185.69,50467.44,50924.31,62682.37,63112.16,63620.86,2.397353,1.855896
"2022-12-05 19:00:00",1637,16.7378,83.65248,1.593196,6.682,0.816,8.37,"2022-12-05 18:04:00",311.5816,15.33666,15.15748,15.07,15.3629,15.36139,15.29897,8.058748,15.06,15.32073,15.43388,15.08,15.19263,104.4202,81.26386,109.1623,10.49381,9.591548,10.96207,50209.83,50461.43,50876.19,62669.16,62987.3,63461.29,2.450183,1.867551
"2022-12-05 20:00:00",1638,16.72925,83.03416,1.580526,5.898,0.619,6.975,"2022-12-05 19:12:30",211.7847,15.34091,15.16243,14.94,15.3673,15.36613,15.30376,7.487266,15.09,15.32604,15.4401,15.02,15.20001,104.6352,80.58194,109.5546,10.5143,9.656649,10.99971,50181.92,50450.88,50886.72,62822.3,62917.98,63586.95,2.438157,1.871666
"2022-12-05 21:00:00",1639,16.59569,85.17648,1.607653,6.454,0.564,7.8,"2022-12-05 20:16:00",274.9478,15.34208,15.16337,15.01,15.36838,15.36717,15.30482,7.737204,15.02,15.32572,15.43868,15.03,15.19743,104.651,80.94817,109.0845,10.51567,9.628668,10.95313,50177.4,50469.7,50867.92,62724.37,63072.13,63535.81,2.526223,1.906926
"2022-12-05 22:00:00",1640,16.6351,84.78795,1.604309,7.695,0.709,9.47,"2022-12-05 21:15:00",467.2156,15.35275,15.1735,15.14,15.37918,15.3781,15.31571,7.488876,15.09,15.33747,15.45216,15.05,15.21263,104.7779,79.72472,108.8781,10.52612,9.552046,10.92883,50230.92,50462.92,50938.6,62558.44,62959.84,63596.44,2.454629,1.927145
"2022-12-05 23:00:00",1641,16.70711,83.81926,1.593275,8.39,0.67,9.95,"2022-12-05 22:26:00",602.45,15.36007,15.18079,15.05,15.38636,15.38507,15.32266,8.30468,14.99,15.34431,15.45677,15.1,15.21051,104.6277,80.99239,108.2551,10.50939,9.506862,10.86679,50245.25,50480.23,50868.66,62723.96,63095.2,63410.89,2.35871,2.001629
"2022-12-06 00:00:00",1642,16.72309,82.82643,1.57599,7.642,0.768,9.55,"2022-12-05 23:00:30",459.9336,15.3604,15.18115,15.01,15.38686,15.3856,15.3231,8.216139,15.1,15.34416,15.45596,15.02,15.20759,104.1487,81.43406,107.6275,10.4612,9.581055,10.80448,50197.76,50469.68,50957.4,62730.55,62949.9,63701.8,2.372269,2.012852
"2022-12-06 01:00:00",1643,16.6476,83.6244,1.583548,7.258,0.8,9.52,"2022-12-06 00:47:00",396.5449,15.35744,15.17793,15.09,15.38381,15.38237,15.32001,7.315878,15.01,15.34162,15.45313,14.95,15.20475,103.6108,78.80415,107.089,10.40789,9.481894,10.75107,50203.79,50486.24,50932.58,62627.58,63099.21,63785.32,2.400478,2.074862
"2022-12-06 02:00:00",1644,16.67633,84.57784,1.604552,7.049,0.597,8.27,"2022-12-06 01:00:30",357.6809,15.35714,15.17733,14.94,15.38309,15.38171,15.31938,7.151236,15.01,15.34094,15.45258,15,15.20443,103.1632,78.50113,106.5603,10.36306,9.490307,10.69807,50208.32,50511.8,51023.56,62867.6,63116.18,63762.41,2.371014,2.094787
"2022-12-06 03:00:00",1645,16.69145,83.27104,1.581295,7.616,0.479,8.72,"2022-12-06 02:38:30",447.0578,15.35728,15.17804,15.05,15.38362,15.38248,15.32014,7.763788,15.01,15.34174,15.45355,15.05,15.20491,102.6923,79.86781,105.8961,10.3156,9.498066,10.63128,50463.88,50497.5,51067.19,62985.43,63107.45,63767.52,2.365832,2.143398
"2022-12-06 04:00:00",1646,16.43317,83.68938,1.563317,6.281,1.265,8.4,"2022-12-06 03:14:00",277.5677,15.35661,15.17717,15,15.383,15.38161,15.3193,7.30435,14.98,15.34079,15.45189,15.05,15.20304,102.0689,78.38879,105.2022,10.25317,9.435153,10.56204,50460.09,50482.48,51158.91,63078.29,63139.27,63848.43,2.373717,2.154413
"2022-12-06 05:00:00",1647,15.95012,84.1507,1.524206,3.373,1.699,7.5,"2022-12-06 04:26:30",71.53427,15.35097,15.17208,15.02,15.37803,15.3771,15.31499,6.209581,15.04,15.33675,15.4488,15.02,15.20073,100.9907,75.88145,104.6858,10.14597,9.400439,10.51072,50426.16,50468.94,51031.83,62994.84,62994.99,63739.84,2.469555,2.244054
"2022-12-06 06:00:00",1648,16.08084,84.42257,1.542012,3.94,1.335,6.975,"2022-12-06 05:35:00",82.22466,15.34712,15.16816,15.06,15.37411,15.37294,15.31033,3.675236,15.1,15.33152,15.4438,14.96,15.19638,100.0741,75.01035,104.1048,10.05473,9.950953,10.45336,50291.23,50466.68,50943.86,62784.34,62921.29,63764.72,2.284613,2.182378
"2022-12-06 07:00:00",1649,15.8754,85.93163,1.548942,5.192,0.976,7.075,"2022-12-06 06:03:30",154.429,15.34285,15.16387,14.94,15.36971,15.36865,15.30626,6.032668,15.03,15.32777,15.43991,15.06,15.19172,100.15,77.37639,103.9674,10.06329,9.628214,10.44061,50478.18,50475.7,50879.96,63202.7,63028.98,63522.71,2.349941,2.108832
"2022-12-06 08:00:00",1650,15.20475,87.52633,1.511486,4.985,0.812,7.8,"2022-12-06 07:01:00",134.1129,15.33421,15.15623,15.08,15.3619,15.36141,15.2992,6.257164,15.02,15.32232,15.43465,15.06,15.18658,100.7597,76.67415,104.1658,10.12622,9.487844,10.46169,50160.83,50477.21,50961.91,62561.3,63072.92,63598.49,2.394262,2.087216
"2022-12-06 09:00:00",1651,14.74728,89.18334,1.495295,4.398,0.621,5.8,"2022-12-06 08:46:00",90.02837,15.3264,15.14985,15.09,15.3557,15.35619,15.29534,5.070313,15.03,15.3201,15.43403,14.92,15.18713,101.0504,77.45501,103.4223,10.15683,9.895149,10.38689,50209.08,50391.48,50974.69,62621.14,62927.13,63843.45,2.568567,2.113319
"2022-12-06 10:00:00",1652,15.01483,89.77777,1.531508,4.084,0.762,5.775,"2022-12-06 09:12:30",75.29835,15.32284,15.14486,15.02,15.35083,15.3512,15.29154,5.621945,15.08,15.3211,15.4401,14.98,15.19515,100.2747,75.51054,102.6937,10.07994,9.506355,10.31195,50333.44,50432.85,51102.51,62884.12,62926.17,63924.36,2.628118,2.213564
"2022-12-06 11:00:00",1653,14.87622,92.86998,1.570121,3.298,0.804,4.825,"2022-12-06 10:39:30",42.06328,15.31882,15.14642,14.98,15.35361,15.35328,15.28995,0.4892304,15.04,15.31417,15.42873,15.04,15.20442,99.514,75.47128,103.614,10.00314,10.91895,10.40228,49926.39,50375.68,51052.14,62453.64,62895.18,63765.57,2.618051,2.271132
"2022-12-06 12:00:00",1654,14.78637,94.45727,1.587835,3.823,0.757,5.85,"2022-12-06 11:48:00",62.67793,15.31654,15.14087,15.12,15.35476,15.36065,15.29482,-0.2632839,15.02,15.31343,15.43557,15.02,15.21443,99.31804,77.36551,104.3291,9.984631,11.40689,10.47182,48918.54,50380.97,50924.31,60960.01,62921.45,63620.45,2.742162,2.239339
"2022-12-06 13:00:00",1655,15.1485,93.22411,1.603972,3.466,0.994,5.65,"2022-12-06 12:14:30",52.46247,15.39848,15.20313,15.06,15.39437,15.38078,15.30521,-0.07954548,14.92,15.32327,15.47141,15.11,15.2241,100.4733,78.30672,105.3093,10.08724,11.48201,10.568,49069.29,50387.74,50898.74,61258.89,63097.18,63458.83,2.935073,2.294168
"2022-12-06 14:00:00",1656,15.39344,89.67632,1.567416,1.752,0.65,3.15,"2022-12-06 13:16:00",7.706656,15.4761,15.26329,15.14,15.44496,15.41086,15.32209,-0.1652264,15.05,15.32386,15.47571,15.13,15.23181,101.0644,75.2632,106.1642,10.13347,11.06298,10.65202,49187.64,50372.69,50898.75,61292.87,62882.13,63434.32,3.064496,2.378847
"2022-12-06 15:00:00",1657,15.5543,90.99381,1.606946,1.386,0.241,1.8,"2022-12-06 14:18:30",2.888566,15.67391,15.34516,15.29,15.50427,15.43662,15.34453,-0.09865557,15.04,15.33539,15.47433,15.08,15.24038,101.4603,68.50834,107.0726,10.1553,10.0416,10.74119,49484.65,50406.52,50905.52,61428.88,62938.74,63536.14,3.689536,2.606177
"2022-12-06 16:00:00",1658,15.77635,89.93014,1.610821,1.272,0.452,2.375,"2022-12-06 16:00:00",2.79069,15.81238,15.43365,15.31,15.52074,15.43207,15.35308,-0.6285095,15.11,15.35961,15.4697,15.09,15.2482,101.6273,52.33435,107.2999,10.15274,7.740829,10.76219,49537.42,50408.77,50949.87,61456.86,62868.74,63534.11,4.296486,2.839955
