created,timestamp,sensor_type,value,name,lat,lon,alt
1664489896977,1664478900000,ThermTemp4_Avg(5m),24.15114,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896977,1664478900000,ThermTemp6_Avg(5m),24.26095,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896977,1664478900000,WTemp_C2_Avg(5m),23.9831,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896977,1664478900000,WTemp_C3_Avg(5m),24.01066,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896977,1664478900000,O2_sat1_Avg(5m),101.9916,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896978,1664478900000,O2_conc3_Avg(5m),8.386283,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301405,1664479200000,WS_ms_Std(5m),0.776,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301405,1664479200000,Air_Temp_HS_Avg(5m),23.2702,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301405,1664479200000,RelHumidity_Avg(5m),42.98032,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301405,1664479200000,Vapor_Pressure_Avg(5m),1.226938,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301405,1664479200000,WS_ms_Avg(5m),2.095,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301406,1664479200000,ThermTemp1_Avg(5m),24.11338,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301406,1664479200000,ThermTemp3_Avg(5m),24.17507,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301406,1664479200000,WTemp_C3_Avg(5m),23.98547,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301406,1664479200000,WS3_Avg(5m),13.15732,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301406,1664479200000,WTemp_C1_Avg(5m),23.92598,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301406,1664479200000,WTemp_C2_Avg(5m),23.95574,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301406,1664479200000,WS_ms_Max(5m),3.275,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301406,1664479200000,ThermTemp2_Avg(5m),24.17341,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301406,1664479200000,ThermTemp4_Avg(5m),24.12919,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301406,1664479200000,ThermTemp5_Avg(5m),24.14658,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301406,1664479200000,ThermTemp6_Avg(5m),24.2377,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301407,1664479200000,O2_sat2_Avg(5m),101.6357,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301407,1664479200000,O2_sat3_Avg(5m),101.9764,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301407,1664479200000,O2_conc1_Avg(5m),8.767148,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301407,1664479200000,O2_conc3_Avg(5m),8.586404,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301407,1664479200000,O2_conc2_Avg(5m),8.562474,Boya (Isla del Barón),37.70940,-0.78552,0
1664490301407,1664479200000,O2_sat1_Avg(5m),104.0072,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714577,1664479500000,Vapor_Pressure_Avg(5m),1.246292,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714577,1664479500000,WS_ms_Max(5m),3.25,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714577,1664479500000,Air_Temp_HS_Avg(5m),23.17819,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714577,1664479500000,RelHumidity_Avg(5m),43.9009,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714577,1664479500000,WS_ms_Avg(5m),2.567,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714577,1664479500000,WS_ms_Std(5m),0.524,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714578,1664479500000,WS3_Avg(5m),18.97103,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714578,1664479500000,WTemp_C2_Avg(5m),23.93744,Boya (Isla del Barón),37.70940,-0.78552,0
